route,date,daytype,rides
55,03/29/2024,W,5777
55,03/30/2024,A,4654
55,03/31/2024,U,3661
55A,03/01/2024,W,119
55A,03/04/2024,W,136
55A,03/05/2024,W,142
55A,03/06/2024,W,171
55A,03/07/2024,W,163
55A,03/08/2024,W,106
55A,03/11/2024,W,111
55A,03/12/2024,W,166
55A,03/13/2024,W,162
55A,03/14/2024,W,136
55A,03/15/2024,W,127
55A,03/18/2024,W,158
55A,03/19/2024,W,171
55A,03/20/2024,W,139
55A,03/21/2024,W,176
55A,03/22/2024,W,133
55A,03/25/2024,W,132
55A,03/26/2024,W,140
55A,03/27/2024,W,115
55A,03/28/2024,W,114
55A,03/29/2024,W,75
55N,03/01/2024,W,344
55N,03/02/2024,A,223
55N,03/04/2024,W,532
55N,03/05/2024,W,411
55N,03/06/2024,W,427
55N,03/07/2024,W,448
55N,03/08/2024,W,302
55N,03/09/2024,A,149
55N,03/11/2024,W,454
55N,03/12/2024,W,447
55N,03/13/2024,W,463
55N,03/14/2024,W,399
55N,03/15/2024,W,299
55N,03/16/2024,A,238
55N,03/18/2024,W,360
55N,03/19/2024,W,636
55N,03/20/2024,W,441
55N,03/21/2024,W,402
55N,03/22/2024,W,300
55N,03/23/2024,A,170
55N,03/25/2024,W,277
55N,03/26/2024,W,288
55N,03/27/2024,W,319
55N,03/28/2024,W,313
55N,03/29/2024,W,220
55N,03/30/2024,A,199
56,03/01/2024,W,5770
56,03/02/2024,A,3889
56,03/03/2024,U,3285
56,03/04/2024,W,5611
56,03/05/2024,W,6253
56,03/06/2024,W,6564
56,03/07/2024,W,6511
56,03/08/2024,W,5016
56,03/09/2024,A,3220
56,03/10/2024,U,3227
56,03/11/2024,W,5767
56,03/12/2024,W,5939
56,03/13/2024,W,6356
56,03/14/2024,W,6028
56,03/15/2024,W,5945
56,03/16/2024,A,3716
56,03/17/2024,U,2872
56,03/18/2024,W,5551
56,03/19/2024,W,6252
56,03/20/2024,W,6397
56,03/21/2024,W,6547
56,03/22/2024,W,5369
56,03/23/2024,A,3483
56,03/24/2024,U,2918
56,03/25/2024,W,4584
56,03/26/2024,W,5421
56,03/27/2024,W,5554
56,03/28/2024,W,6178
56,03/29/2024,W,4998
56,03/30/2024,A,3412
56,03/31/2024,U,2492
57,03/01/2024,W,1854
57,03/02/2024,A,853
57,03/03/2024,U,527
57,03/04/2024,W,1854
57,03/05/2024,W,1818
57,03/06/2024,W,1886
57,03/07/2024,W,1868
57,03/08/2024,W,1616
57,03/09/2024,A,775
57,03/10/2024,U,435
57,03/11/2024,W,1859
57,03/12/2024,W,1888
57,03/13/2024,W,1892
57,03/14/2024,W,1658
57,03/15/2024,W,1803
57,03/16/2024,A,638
57,03/17/2024,U,403
57,03/18/2024,W,1749
57,03/19/2024,W,1906
57,03/20/2024,W,1733
57,03/21/2024,W,1922
57,03/22/2024,W,1561
57,03/23/2024,A,667
57,03/24/2024,U,416
57,03/25/2024,W,1250
57,03/26/2024,W,1379
57,03/27/2024,W,1220
57,03/28/2024,W,1315
57,03/29/2024,W,1247
57,03/30/2024,A,726
57,03/31/2024,U,447
59,03/01/2024,W,2404
59,03/02/2024,A,1340
59,03/04/2024,W,2809
59,03/05/2024,W,2435
59,03/06/2024,W,2618
59,03/07/2024,W,2634
59,03/08/2024,W,2085
59,03/09/2024,A,1248
59,03/11/2024,W,2486
59,03/12/2024,W,2500
59,03/13/2024,W,2760
59,03/14/2024,W,2363
59,03/15/2024,W,2401
59,03/16/2024,A,1388
59,03/18/2024,W,2323
59,03/19/2024,W,2557
59,03/20/2024,W,2357
59,03/21/2024,W,2542
59,03/22/2024,W,2115
59,03/23/2024,A,1105
59,03/25/2024,W,1755
59,03/26/2024,W,2073
59,03/27/2024,W,2100
59,03/28/2024,W,2130
59,03/29/2024,W,1894
59,03/30/2024,A,1186
6,03/01/2024,W,5022
6,03/02/2024,A,5368
6,03/03/2024,U,4505
6,03/04/2024,W,5179
6,03/05/2024,W,5182
6,03/06/2024,W,5237
6,03/07/2024,W,5141
6,03/08/2024,W,4604
6,03/09/2024,A,4585
6,03/10/2024,U,6410
6,03/11/2024,W,5725
6,03/12/2024,W,6051
6,03/13/2024,W,5514
6,03/14/2024,W,4674
6,03/15/2024,W,5778
6,03/16/2024,A,6856
6,03/17/2024,U,4552
6,03/18/2024,W,5339
6,03/19/2024,W,5404
6,03/20/2024,W,5237
6,03/21/2024,W,6831
6,03/22/2024,W,4949
6,03/23/2024,A,5090
6,03/24/2024,U,4010
6,03/25/2024,W,4318
6,03/26/2024,W,5123
6,03/27/2024,W,5236
6,03/28/2024,W,4489
6,03/29/2024,W,5123
6,03/30/2024,A,5988
6,03/31/2024,U,3942
60,03/01/2024,W,8807
60,03/02/2024,A,4953
60,03/03/2024,U,4374
60,03/04/2024,W,8693
60,03/05/2024,W,9014
60,03/06/2024,W,9175
60,03/07/2024,W,9394
60,03/08/2024,W,8019
60,03/09/2024,A,5756
60,03/10/2024,U,4138
60,03/11/2024,W,9187
60,03/12/2024,W,9581
60,03/13/2024,W,9584
60,03/14/2024,W,8811
60,03/15/2024,W,8864
60,03/16/2024,A,6399
60,03/17/2024,U,3934
60,03/18/2024,W,7082
60,03/19/2024,W,7926
60,03/20/2024,W,8136
60,03/21/2024,W,7441
60,03/22/2024,W,6650
60,03/23/2024,A,5092
60,03/24/2024,U,3737
60,03/25/2024,W,8249
60,03/26/2024,W,9077
60,03/27/2024,W,9456
60,03/28/2024,W,9119
60,03/29/2024,W,7136
60,03/30/2024,A,5124
60,03/31/2024,U,3634
62,03/01/2024,W,7041
62,03/02/2024,A,5250
62,03/03/2024,U,4801
62,03/04/2024,W,6668
62,03/05/2024,W,7170
62,03/06/2024,W,7271
62,03/07/2024,W,6954
62,03/08/2024,W,5842
62,03/09/2024,A,4969
62,03/10/2024,U,3896
62,03/11/2024,W,7416
62,03/12/2024,W,7607
62,03/13/2024,W,7620
62,03/14/2024,W,6998
62,03/15/2024,W,7677
62,03/16/2024,A,5006
62,03/17/2024,U,4257
62,03/18/2024,W,6667
62,03/19/2024,W,7139
62,03/20/2024,W,6987
62,03/21/2024,W,7187
62,03/22/2024,W,6229
62,03/23/2024,A,5316
62,03/24/2024,U,3977
62,03/25/2024,W,5599
62,03/26/2024,W,6145
62,03/27/2024,W,6297
62,03/28/2024,W,6334
62,03/29/2024,W,5952
62,03/30/2024,A,5188
62,03/31/2024,U,4014
62H,03/01/2024,W,792
62H,03/02/2024,A,445
62H,03/04/2024,W,888
62H,03/05/2024,W,958
62H,03/06/2024,W,940
62H,03/07/2024,W,846
62H,03/08/2024,W,661
62H,03/09/2024,A,458
62H,03/11/2024,W,765
62H,03/12/2024,W,937
62H,03/13/2024,W,722
62H,03/14/2024,W,741
62H,03/15/2024,W,849
62H,03/16/2024,A,497
62H,03/18/2024,W,649
62H,03/19/2024,W,851
62H,03/20/2024,W,889
62H,03/21/2024,W,798
62H,03/22/2024,W,608
62H,03/23/2024,A,419
62H,03/25/2024,W,740
62H,03/26/2024,W,794
62H,03/27/2024,W,784
62H,03/28/2024,W,723
62H,03/29/2024,W,658
62H,03/30/2024,A,346
63,03/01/2024,W,10371
63,03/02/2024,A,6672
63,03/03/2024,U,5439
63,03/04/2024,W,9602
63,03/05/2024,W,9689
63,03/06/2024,W,9789
63,03/07/2024,W,10051
63,03/08/2024,W,8170
63,03/09/2024,A,6730
63,03/10/2024,U,5244
63,03/11/2024,W,10015
63,03/12/2024,W,10461
63,03/13/2024,W,9933
63,03/14/2024,W,8936
63,03/15/2024,W,9781
63,03/16/2024,A,6077
63,03/17/2024,U,5212
63,03/18/2024,W,9378
63,03/19/2024,W,9940
63,03/20/2024,W,9839
63,03/21/2024,W,9625
63,03/22/2024,W,7961
63,03/23/2024,A,6221
63,03/24/2024,U,6409
63,03/25/2024,W,7491
63,03/26/2024,W,8376
63,03/27/2024,W,7513
63,03/28/2024,W,7484
63,03/29/2024,W,7079
63,03/30/2024,A,6622
63,03/31/2024,U,5209
63W,03/01/2024,W,1253
63W,03/02/2024,A,568
63W,03/03/2024,U,469
63W,03/04/2024,W,1213
63W,03/05/2024,W,1276
63W,03/06/2024,W,1279
63W,03/07/2024,W,1287
63W,03/08/2024,W,977
63W,03/09/2024,A,544
63W,03/10/2024,U,463
63W,03/11/2024,W,1183
63W,03/12/2024,W,1413
63W,03/13/2024,W,1296
63W,03/14/2024,W,1012
63W,03/15/2024,W,1197
63W,03/16/2024,A,691
63W,03/17/2024,U,433
63W,03/18/2024,W,1129
63W,03/19/2024,W,1299
63W,03/20/2024,W,1261
63W,03/21/2024,W,1223
63W,03/22/2024,W,1021
63W,03/23/2024,A,544
63W,03/24/2024,U,492
63W,03/25/2024,W,935
63W,03/26/2024,W,959
63W,03/27/2024,W,985
63W,03/28/2024,W,853
63W,03/29/2024,W,565
63W,03/30/2024,A,505
63W,03/31/2024,U,334
65,03/01/2024,W,5721
65,03/02/2024,A,4350
65,03/03/2024,U,2967
65,03/04/2024,W,5770
65,03/05/2024,W,6011
65,03/06/2024,W,6174
65,03/07/2024,W,5808
65,03/08/2024,W,5028
65,03/09/2024,A,4333
65,03/10/2024,U,3051
65,03/11/2024,W,6008
65,03/12/2024,W,6136
65,03/13/2024,W,6294
65,03/14/2024,W,5853
65,03/15/2024,W,6115
65,03/16/2024,A,5474
65,03/17/2024,U,3125
65,03/18/2024,W,5565
65,03/19/2024,W,5978
65,03/20/2024,W,6218
65,03/21/2024,W,5968
65,03/22/2024,W,5160
65,03/23/2024,A,4772
65,03/24/2024,U,3146
65,03/25/2024,W,5164
65,03/26/2024,W,5282
65,03/27/2024,W,5537
65,03/28/2024,W,5816
65,03/29/2024,W,4799
65,03/30/2024,A,4205
65,03/31/2024,U,2515
66,03/01/2024,W,16037
66,03/02/2024,A,12466
66,03/03/2024,U,9706
66,03/04/2024,W,15339
66,03/05/2024,W,16136
66,03/06/2024,W,16898
66,03/07/2024,W,15836
66,03/08/2024,W,14622
66,03/09/2024,A,12181
66,03/10/2024,U,9021
66,03/11/2024,W,15665
66,03/12/2024,W,16807
66,03/13/2024,W,16888
66,03/14/2024,W,15565
66,03/15/2024,W,15911
66,03/16/2024,A,14109
66,03/17/2024,U,9322
66,03/18/2024,W,15056
66,03/19/2024,W,16394
66,03/20/2024,W,16682
66,03/21/2024,W,15996
66,03/22/2024,W,14769
66,03/23/2024,A,13445
66,03/24/2024,U,8953
66,03/25/2024,W,14135
66,03/26/2024,W,15466
66,03/27/2024,W,15308
66,03/28/2024,W,15790
66,03/29/2024,W,14908
66,03/30/2024,A,12435
66,03/31/2024,U,7763
67,03/01/2024,W,6635
67,03/02/2024,A,4015
67,03/03/2024,U,3605
67,03/04/2024,W,6342
67,03/05/2024,W,6110
67,03/06/2024,W,7204
67,03/07/2024,W,6486
67,03/08/2024,W,5490
67,03/09/2024,A,3751
67,03/10/2024,U,3102
67,03/11/2024,W,6530
67,03/12/2024,W,6391
67,03/13/2024,W,6964
67,03/14/2024,W,5393
67,03/15/2024,W,6243
67,03/16/2024,A,4078
67,03/17/2024,U,2880
67,03/18/2024,W,6062
67,03/19/2024,W,6382
67,03/20/2024,W,6764
67,03/21/2024,W,6325
67,03/22/2024,W,5619
67,03/23/2024,A,3460
67,03/24/2024,U,2911
67,03/25/2024,W,4650
67,03/26/2024,W,4823
67,03/27/2024,W,5000
67,03/28/2024,W,4549
67,03/29/2024,W,4809
67,03/30/2024,A,4223
67,03/31/2024,U,3195
68,03/01/2024,W,938
68,03/02/2024,A,435
68,03/03/2024,U,302
68,03/04/2024,W,992
68,03/05/2024,W,959
68,03/06/2024,W,1054
68,03/07/2024,W,1110
68,03/08/2024,W,826
68,03/09/2024,A,479
68,03/10/2024,U,311
68,03/11/2024,W,888
68,03/12/2024,W,1036
68,03/13/2024,W,941
68,03/14/2024,W,881
68,03/15/2024,W,955
68,03/16/2024,A,483
68,03/17/2024,U,297
68,03/18/2024,W,835
68,03/19/2024,W,872
68,03/20/2024,W,995
68,03/21/2024,W,908
68,03/22/2024,W,881
68,03/23/2024,A,397
68,03/24/2024,U,188
68,03/25/2024,W,522
68,03/26/2024,W,654
68,03/27/2024,W,621
68,03/28/2024,W,603
68,03/29/2024,W,685
68,03/30/2024,A,393
68,03/31/2024,U,229
7,03/01/2024,W,4515
7,03/04/2024,W,4830
7,03/05/2024,W,5033
7,03/06/2024,W,5160
7,03/07/2024,W,4690
7,03/08/2024,W,4459
7,03/11/2024,W,4578
7,03/12/2024,W,5048
7,03/13/2024,W,4436
7,03/14/2024,W,4409
7,03/15/2024,W,4123
7,03/18/2024,W,3413
7,03/19/2024,W,3523
7,03/20/2024,W,3590
7,03/21/2024,W,3636
7,03/22/2024,W,2991
7,03/25/2024,W,3787
7,03/26/2024,W,4168
7,03/27/2024,W,4104
7,03/28/2024,W,4396
7,03/29/2024,W,3442
70,03/01/2024,W,6383
70,03/02/2024,A,4368
70,03/03/2024,U,3490
70,03/04/2024,W,6044
70,03/05/2024,W,6297
70,03/06/2024,W,6690
70,03/07/2024,W,6728
70,03/08/2024,W,5571
70,03/09/2024,A,4289
70,03/10/2024,U,3295
70,03/11/2024,W,6483
70,03/12/2024,W,6833
70,03/13/2024,W,7003
70,03/14/2024,W,5979
70,03/15/2024,W,6480
70,03/16/2024,A,4680
70,03/17/2024,U,3233
70,03/18/2024,W,6299
70,03/19/2024,W,6842
70,03/20/2024,W,5822
70,03/21/2024,W,6693
70,03/22/2024,W,5755
70,03/23/2024,A,4142
70,03/24/2024,U,3298
70,03/25/2024,W,5014
70,03/26/2024,W,5404
70,03/27/2024,W,5619
70,03/28/2024,W,5615
70,03/29/2024,W,4973
70,03/30/2024,A,4213
70,03/31/2024,U,2889
71,03/01/2024,W,6463
71,03/02/2024,A,4753
71,03/03/2024,U,3755
71,03/04/2024,W,8617
71,03/05/2024,W,5771
71,03/06/2024,W,5523
71,03/07/2024,W,5680
71,03/08/2024,W,4967
71,03/09/2024,A,4759
71,03/10/2024,U,3434
71,03/11/2024,W,5762
71,03/12/2024,W,6316
71,03/13/2024,W,5981
71,03/14/2024,W,5278
71,03/15/2024,W,6040
71,03/16/2024,A,4830
71,03/17/2024,U,3656
71,03/18/2024,W,5360
71,03/19/2024,W,6185
71,03/20/2024,W,6041
71,03/21/2024,W,5132
71,03/22/2024,W,5084
71,03/23/2024,A,4266
71,03/24/2024,U,3339
71,03/25/2024,W,4684
71,03/26/2024,W,5307
71,03/27/2024,W,4983
71,03/28/2024,W,5022
71,03/29/2024,W,5293
71,03/30/2024,A,7213
71,03/31/2024,U,3281
72,03/01/2024,W,10413
72,03/02/2024,A,8455
72,03/03/2024,U,6585
72,03/04/2024,W,9755
72,03/05/2024,W,9624
72,03/06/2024,W,10329
72,03/07/2024,W,9946
72,03/08/2024,W,8368
72,03/09/2024,A,7403
72,03/10/2024,U,6113
72,03/11/2024,W,9485
72,03/12/2024,W,10598
72,03/13/2024,W,10420
72,03/14/2024,W,8840
72,03/15/2024,W,10323
72,03/16/2024,A,8619
72,03/17/2024,U,5693
72,03/18/2024,W,9136
72,03/19/2024,W,9805
72,03/20/2024,W,10113
72,03/21/2024,W,9880
72,03/22/2024,W,9000
72,03/23/2024,A,7928
72,03/24/2024,U,5422
72,03/25/2024,W,8791
72,03/26/2024,W,9035
72,03/27/2024,W,9298
72,03/28/2024,W,9432
72,03/29/2024,W,9331
72,03/30/2024,A,7820
72,03/31/2024,U,5193
73,03/01/2024,W,3811
73,03/02/2024,A,2482
73,03/03/2024,U,1987
73,03/04/2024,W,3660
73,03/05/2024,W,3984
73,03/06/2024,W,4224
73,03/07/2024,W,4017
73,03/08/2024,W,3351
73,03/09/2024,A,2294
73,03/10/2024,U,1683
73,03/11/2024,W,3665
73,03/12/2024,W,3853
73,03/13/2024,W,4054
73,03/14/2024,W,3837
73,03/15/2024,W,4096
73,03/16/2024,A,2655
73,03/17/2024,U,1642
73,03/18/2024,W,3580
73,03/19/2024,W,3826
73,03/20/2024,W,3611
73,03/21/2024,W,3816
73,03/22/2024,W,3029
73,03/23/2024,A,2293
73,03/24/2024,U,1613
73,03/25/2024,W,2794
73,03/26/2024,W,3137
73,03/27/2024,W,3175
73,03/28/2024,W,3353
73,03/29/2024,W,2993
73,03/30/2024,A,2294
73,03/31/2024,U,1453
74,03/01/2024,W,9210
74,03/02/2024,A,6388
74,03/03/2024,U,4837
74,03/04/2024,W,8376
74,03/05/2024,W,8828
74,03/06/2024,W,9324
74,03/07/2024,W,9079
74,03/08/2024,W,7916
74,03/09/2024,A,6893
74,03/10/2024,U,4845
74,03/11/2024,W,8177
74,03/12/2024,W,9312
74,03/13/2024,W,9052
74,03/14/2024,W,8703
74,03/15/2024,W,8995
74,03/16/2024,A,7303
74,03/17/2024,U,4343
74,03/18/2024,W,8253
74,03/19/2024,W,7963
74,03/20/2024,W,8958
74,03/21/2024,W,8820
74,03/22/2024,W,8105
74,03/23/2024,A,6670
74,03/24/2024,U,4856
74,03/25/2024,W,6606
74,03/26/2024,W,7191
74,03/27/2024,W,7850
74,03/28/2024,W,7789
74,03/29/2024,W,7181
74,03/30/2024,A,6406
74,03/31/2024,U,3818
75,03/01/2024,W,4858
75,03/02/2024,A,3361
75,03/03/2024,U,2724
75,03/04/2024,W,4779
75,03/05/2024,W,4227
75,03/06/2024,W,4516
75,03/07/2024,W,4288
75,03/08/2024,W,3902
75,03/09/2024,A,3266
75,03/10/2024,U,2326
75,03/11/2024,W,4272
75,03/12/2024,W,4643
75,03/13/2024,W,3984
75,03/14/2024,W,3463
75,03/15/2024,W,4477
75,03/16/2024,A,3090
75,03/17/2024,U,2265
75,03/18/2024,W,4183
75,03/19/2024,W,4785
75,03/20/2024,W,4590
75,03/21/2024,W,4209
75,03/22/2024,W,3576
75,03/23/2024,A,3104
75,03/24/2024,U,2190
75,03/25/2024,W,3832
75,03/26/2024,W,4235
75,03/27/2024,W,3867
75,03/28/2024,W,3922
75,03/29/2024,W,3667
75,03/30/2024,A,3313
75,03/31/2024,U,2153
76,03/01/2024,W,8059
76,03/02/2024,A,6144
76,03/03/2024,U,4224
76,03/04/2024,W,8014
76,03/05/2024,W,8384
76,03/06/2024,W,8338
76,03/07/2024,W,7917
76,03/08/2024,W,6710
76,03/09/2024,A,6168
76,03/10/2024,U,3429
76,03/11/2024,W,7792
76,03/12/2024,W,8534
76,03/13/2024,W,8589
76,03/14/2024,W,7372
76,03/15/2024,W,8441
76,03/16/2024,A,6677
76,03/17/2024,U,3589
76,03/18/2024,W,7501
76,03/19/2024,W,8337
76,03/20/2024,W,8120
76,03/21/2024,W,8030
76,03/22/2024,W,7111
76,03/23/2024,A,5622
76,03/24/2024,U,3355
76,03/25/2024,W,6563
76,03/26/2024,W,7532
76,03/27/2024,W,7429
76,03/28/2024,W,7627
76,03/29/2024,W,7116
76,03/30/2024,A,5541
76,03/31/2024,U,3172
77,03/01/2024,W,13480
77,03/02/2024,A,9330
77,03/03/2024,U,7065
77,03/04/2024,W,13028
77,03/05/2024,W,13425
77,03/06/2024,W,13981
77,03/07/2024,W,14362
77,03/08/2024,W,12328
77,03/09/2024,A,9213
77,03/10/2024,U,7160
77,03/11/2024,W,12927
77,03/12/2024,W,14048
77,03/13/2024,W,13999
77,03/14/2024,W,13154
77,03/15/2024,W,13595
77,03/16/2024,A,10847
77,03/17/2024,U,6872
77,03/18/2024,W,13288
77,03/19/2024,W,13544
77,03/20/2024,W,14175
77,03/21/2024,W,13848
77,03/22/2024,W,12249
77,03/23/2024,A,9382
77,03/24/2024,U,7125
77,03/25/2024,W,10816
77,03/26/2024,W,12276
77,03/27/2024,W,12100
77,03/28/2024,W,11486
77,03/29/2024,W,11065
77,03/30/2024,A,9082
77,03/31/2024,U,6026
78,03/01/2024,W,5173
78,03/02/2024,A,3529
78,03/03/2024,U,3161
78,03/04/2024,W,5273
78,03/05/2024,W,5235
78,03/06/2024,W,5868
78,03/07/2024,W,5432
78,03/08/2024,W,4642
78,03/09/2024,A,3462
78,03/10/2024,U,2907
78,03/11/2024,W,5341
78,03/12/2024,W,5508
78,03/13/2024,W,5765
78,03/14/2024,W,4938
78,03/15/2024,W,5263
78,03/16/2024,A,3690
78,03/17/2024,U,2712
78,03/18/2024,W,5105
78,03/19/2024,W,5424
78,03/20/2024,W,5671
78,03/21/2024,W,5260
78,03/22/2024,W,3936
78,03/23/2024,A,3212
78,03/24/2024,U,2424
78,03/25/2024,W,3746
78,03/26/2024,W,3987
78,03/27/2024,W,4316
78,03/28/2024,W,4274
78,03/29/2024,W,3432
78,03/30/2024,A,3016
78,03/31/2024,U,2303
79,03/01/2024,W,14404
79,03/02/2024,A,11675
79,03/03/2024,U,8988
79,03/04/2024,W,13815
79,03/05/2024,W,14618
79,03/06/2024,W,15074
79,03/07/2024,W,15041
79,03/08/2024,W,12607
79,03/09/2024,A,11090
79,03/10/2024,U,8698
79,03/11/2024,W,13373
79,03/12/2024,W,14463
79,03/13/2024,W,14622
79,03/14/2024,W,13790
79,03/15/2024,W,14544
79,03/16/2024,A,11663
79,03/17/2024,U,8232
79,03/18/2024,W,13556
79,03/19/2024,W,15419
79,03/20/2024,W,14696
79,03/21/2024,W,14173
79,03/22/2024,W,12625
79,03/23/2024,A,10893
79,03/24/2024,U,8063
79,03/25/2024,W,12779
79,03/26/2024,W,13547
79,03/27/2024,W,12954
79,03/28/2024,W,13809
79,03/29/2024,W,11944
79,03/30/2024,A,10649
79,03/31/2024,U,7964
8,03/01/2024,W,17542
8,03/02/2024,A,12051
8,03/03/2024,U,9439
8,03/04/2024,W,16714
8,03/05/2024,W,16972
8,03/06/2024,W,18117
8,03/07/2024,W,18336
8,03/08/2024,W,14674
8,03/09/2024,A,12032
8,03/10/2024,U,8352
8,03/11/2024,W,15876
8,03/12/2024,W,17143
8,03/13/2024,W,17535
8,03/14/2024,W,17052
8,03/15/2024,W,17006
8,03/16/2024,A,12772
8,03/17/2024,U,8388
8,03/18/2024,W,13878
8,03/19/2024,W,15061
8,03/20/2024,W,14795
8,03/21/2024,W,15017
8,03/22/2024,W,12999
8,03/23/2024,A,11212
8,03/24/2024,U,8336
8,03/25/2024,W,14309
8,03/26/2024,W,16089
8,03/27/2024,W,15794
8,03/28/2024,W,15576
8,03/29/2024,W,15056
8,03/30/2024,A,11213
8,03/31/2024,U,7344
80,03/01/2024,W,8432
80,03/02/2024,A,5732
80,03/03/2024,U,4495
80,03/04/2024,W,7863
80,03/05/2024,W,7853
80,03/06/2024,W,8356
80,03/07/2024,W,8621
80,03/08/2024,W,7348
80,03/09/2024,A,5322
80,03/10/2024,U,4236
80,03/11/2024,W,8004
80,03/12/2024,W,8112
80,03/13/2024,W,8551
80,03/14/2024,W,7757
80,03/15/2024,W,8138
80,03/16/2024,A,5862
80,03/17/2024,U,4233
80,03/18/2024,W,7705
80,03/19/2024,W,8159
80,03/20/2024,W,8357
80,03/21/2024,W,8125
80,03/22/2024,W,7363
80,03/23/2024,A,5406
80,03/24/2024,U,4359
80,03/25/2024,W,6213
80,03/26/2024,W,6453
80,03/27/2024,W,6805
80,03/28/2024,W,6841
80,03/29/2024,W,6596
80,03/30/2024,A,5138
80,03/31/2024,U,3532
81,03/01/2024,W,8713
81,03/02/2024,A,6779
81,03/03/2024,U,5522
81,03/04/2024,W,8490
81,03/05/2024,W,9186
81,03/06/2024,W,8955
81,03/07/2024,W,9473
81,03/08/2024,W,7701
81,03/09/2024,A,6759
81,03/10/2024,U,5503
81,03/11/2024,W,8647
81,03/12/2024,W,8376
81,03/13/2024,W,8807
81,03/14/2024,W,8849
81,03/15/2024,W,9037
81,03/16/2024,A,7136
81,03/17/2024,U,7332
81,03/18/2024,W,8316
81,03/19/2024,W,8796
81,03/20/2024,W,8683
81,03/21/2024,W,7957
81,03/22/2024,W,8112
81,03/23/2024,A,6723
81,03/24/2024,U,4969
81,03/25/2024,W,8243
81,03/26/2024,W,8270
81,03/27/2024,W,8164
81,03/28/2024,W,8236
81,03/29/2024,W,7865
81,03/30/2024,A,6627
81,03/31/2024,U,4984
81W,03/01/2024,W,1399
81W,03/02/2024,A,779
81W,03/03/2024,U,582
81W,03/04/2024,W,1493
81W,03/05/2024,W,1345
81W,03/06/2024,W,1555
81W,03/07/2024,W,1512
81W,03/08/2024,W,1251
81W,03/09/2024,A,639
81W,03/10/2024,U,525
81W,03/11/2024,W,1312
81W,03/12/2024,W,1439
81W,03/13/2024,W,1484
81W,03/14/2024,W,1268
81W,03/15/2024,W,1484
81W,03/16/2024,A,753
81W,03/17/2024,U,566
81W,03/18/2024,W,1381
81W,03/19/2024,W,1450
81W,03/20/2024,W,1430
81W,03/21/2024,W,1461
81W,03/22/2024,W,1236
81W,03/23/2024,A,642
81W,03/24/2024,U,558
81W,03/25/2024,W,1290
81W,03/26/2024,W,1277
81W,03/27/2024,W,1280
81W,03/28/2024,W,1356
81W,03/29/2024,W,1235
81W,03/30/2024,A,678
81W,03/31/2024,U,468
82,03/01/2024,W,12481
82,03/02/2024,A,7981
82,03/03/2024,U,6086
82,03/04/2024,W,12575
82,03/05/2024,W,11962
82,03/06/2024,W,11895
82,03/07/2024,W,12678
82,03/08/2024,W,10575
82,03/09/2024,A,7872
82,03/10/2024,U,5519
82,03/11/2024,W,12103
82,03/12/2024,W,12201
82,03/13/2024,W,12142
82,03/14/2024,W,11186
82,03/15/2024,W,11964
82,03/16/2024,A,8488
82,03/17/2024,U,5966
82,03/18/2024,W,12409
82,03/19/2024,W,13407
82,03/20/2024,W,12946
82,03/21/2024,W,12635
82,03/22/2024,W,11060
82,03/23/2024,A,7803
82,03/24/2024,U,4311
82,03/25/2024,W,10020
82,03/26/2024,W,10395
82,03/27/2024,W,10851
82,03/28/2024,W,10300
82,03/29/2024,W,9675
82,03/30/2024,A,7824
82,03/31/2024,U,5380
84,03/01/2024,W,2629
84,03/02/2024,A,1431
84,03/03/2024,U,862
84,03/04/2024,W,2854
84,03/05/2024,W,2701
84,03/06/2024,W,3019
84,03/07/2024,W,2942
84,03/08/2024,W,2424
84,03/09/2024,A,1305
84,03/10/2024,U,911
84,03/11/2024,W,2864
84,03/12/2024,W,2918
84,03/13/2024,W,2962
84,03/14/2024,W,2628
84,03/15/2024,W,2855
84,03/16/2024,A,1346
84,03/17/2024,U,980
84,03/18/2024,W,2644
84,03/19/2024,W,2981
84,03/20/2024,W,2751
84,03/21/2024,W,2772
84,03/22/2024,W,2456
84,03/23/2024,A,1093
84,03/24/2024,U,712
84,03/25/2024,W,1921
84,03/26/2024,W,2174
84,03/27/2024,W,2157
84,03/28/2024,W,2091
84,03/29/2024,W,2273
84,03/30/2024,A,1169
84,03/31/2024,U,802
85,03/01/2024,W,8686
85,03/02/2024,A,5489
85,03/03/2024,U,4769
85,03/04/2024,W,8198
85,03/05/2024,W,7991
85,03/06/2024,W,7955
85,03/07/2024,W,7973
85,03/08/2024,W,7269
85,03/09/2024,A,5339
85,03/10/2024,U,4140
85,03/11/2024,W,7908
85,03/12/2024,W,8158
85,03/13/2024,W,8108
85,03/14/2024,W,7449
85,03/15/2024,W,8166
85,03/16/2024,A,5233
85,03/17/2024,U,4321
85,03/18/2024,W,7914
85,03/19/2024,W,7793
85,03/20/2024,W,8125
85,03/21/2024,W,7831
85,03/22/2024,W,7235
85,03/23/2024,A,5062
85,03/24/2024,U,4000
85,03/25/2024,W,6423
85,03/26/2024,W,6561
85,03/27/2024,W,6463
85,03/28/2024,W,6982
85,03/29/2024,W,6682
85,03/30/2024,A,5468
85,03/31/2024,U,3421
85A,03/01/2024,W,400
85A,03/02/2024,A,288
85A,03/04/2024,W,487
85A,03/05/2024,W,422
85A,03/06/2024,W,525
85A,03/07/2024,W,487
85A,03/08/2024,W,403
85A,03/09/2024,A,235
